Unique Key,CreatedDate,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32306736,1/1/16 1:29,1/1/16 8:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,17 SEAMAN AVENUE,SEAMAN AVENUE,DYCKMAN STREET,CUMMING STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:29,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 8:16,12 MANHATTAN,MANHATTAN,1004346,255047,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86669681,-73.92734306,"(40.86669681287989, -73.92734305752496)"
32307289,1/1/16 1:29,1/1/16 6:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11416,102-36 89 STREET,89 STREET,102 ROAD,103 AVENUE,,,ADDRESS,OZONE PARK,,Precinct,Closed,1/1/16 9:29,The Police Department responded to the complaint and determined that police action was not necessary.,1/1/16 6:49,09 QUEENS,QUEENS,1025741,187533,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68131429,-73.85040656,"(40.681314288079136, -73.85040655504991)"
32305957,1/1/16 1:29,1/1/16 2:02,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1700 CROTONA PARK EAST,CROTONA PARK EAST,EAST 173 STREET,BEND,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 9:29,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 2:02,03 BRONX,BRONX,1014855,244448,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83757555,-73.88939626,"(40.83757554812452, -73.88939626268355)"
32310005,1/1/16 1:29,1/1/16 7:17,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,109 EAST 9 STREET,EAST 9 STREET,LAFAYETTE COURT,3 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:29,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 7:17,03 MANHATTAN,MANHATTAN,987024,205365,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73035573,-73.98999114,"(40.73035572928849, -73.9899911447698)"
32309682,1/1/16 1:29,1/1/16 2:52,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,651 WEST 171 STREET,WEST 171 STREET,BROADWAY,FT WASHINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:29,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 2:52,12 MANHATTAN,MANHATTAN,1000841,246627,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84359371,-73.94003619,"(40.84359371402877, -73.94003619433508)"
32305864,1/1/16 1:30,1/1/16 1:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,329 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:30,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 1:49,06 MANHATTAN,MANHATTAN,988657,205967,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73200741,-73.98409873,"(40.73200740886107, -73.98409873162669)"
32306733,1/1/16 1:30,1/1/16 4:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,19 EAST GUN HILL ROAD,EAST GUN HILL ROAD,JEROME AVENUE,DEKALB AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 9:30,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 4:53,07 BRONX,BRONX,1017195,260811,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8824786,-73.88085929,"(40.88247860062948, -73.88085929318778)"
32308117,1/1/16 1:30,1/1/16 2:05,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,764 10 AVENUE,10 AVENUE,WEST 51 STREET,WEST 52 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:30,The Police Department responded to the complaint and determined that police action was not necessary.,1/1/16 2:05,04 MANHATTAN,MANHATTAN,986761,218292,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76583717,-73.99093525,"(40.76583717003181, -73.99093524711942)"
32305277,1/1/16 1:30,1/1/16 5:33,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,517 WEST 159 STREET,WEST 159 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:30,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 5:33,12 MANHATTAN,MANHATTAN,1000344,243287,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83442731,-73.94184048,"(40.834427306739336, -73.94184048438967)"
32310347,1/1/16 1:30,1/1/16 9:34,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,88-51 81 ROAD,81 ROAD,88 STREET,WOODHAVEN BOULEVARD,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,1/1/16 9:30,The Police Department responded to the complaint and determined that police action was not necessary.,1/1/16 9:34,05 QUEENS,QUEENS,1023624,195797,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7040067,-73.85799096,"(40.704006698220475, -73.85799096162343)"
32309628,1/1/16 1:31,1/1/16 8:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10033,547 WEST 186 STREET,WEST 186 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:31,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 8:16,12 MANHATTAN,MANHATTAN,1003488,249676,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85195695,-73.93046056,"(40.85195694741637, -73.9304605646824)"
32306560,1/1/16 1:31,1/1/16 1:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,329 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:31,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 1:49,06 MANHATTAN,MANHATTAN,988657,205967,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73200741,-73.98409873,"(40.73200740886107, -73.98409873162669)"
32305280,1/1/16 1:31,1/1/16 5:36,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,103-73 52 AVENUE,52 AVENUE,103 STREET,108 STREET,,,ADDRESS,CORONA,,Precinct,Closed,1/1/16 9:31,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 5:36,04 QUEENS,QUEENS,1023711,209639,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7419992,-73.85759602,"(40.7419992001459, -73.85759602286056)"
32308041,1/1/16 1:31,1/1/16 6:42,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1064 CYPRESS AVENUE,CYPRESS AVENUE,NORMAN STREET,SUMMERFIELD STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,1/1/16 9:31,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 6:42,05 QUEENS,QUEENS,1011758,193194,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69690692,-73.9007983,"(40.696906920538865, -73.90079829937137)"
32308927,1/1/16 1:32,1/1/16 2:13,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10013,138 DUANE STREET,DUANE STREET,CHURCH STREET,WEST BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:32,The Police Department responded to the complaint and determined that police action was not necessary.,1/1/16 2:13,01 MANHATTAN,MANHATTAN,982125,200226,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7162506,-74.00766558,"(40.71625059827567, -74.00766557906029)"
32306026,1/1/16 1:32,1/1/16 8:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,17 SEAMAN AVENUE,SEAMAN AVENUE,DYCKMAN STREET,CUMMING STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:32,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 8:16,12 MANHATTAN,MANHATTAN,1004346,255047,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86669681,-73.92734306,"(40.86669681287989, -73.92734305752496)"
32309608,1/1/16 1:32,1/1/16 16:00,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11218,202 AVENUE F,AVENUE F,EAST 2 STREET,EAST 3 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 9:32,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 16:00,14 BROOKLYN,BROOKLYN,990834,170005,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63329857,-73.97627885,"(40.6332985701839, -73.97627885271235)"
32307583,1/1/16 1:32,1/1/16 8:14,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,315 SEIGAL STREET,SEIGAL STREET,WHITE STREET,BOGART STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 9:32,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 8:14,01 BROOKLYN,BROOKLYN,1002560,196342,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70557125,-73.93396034,"(40.7055712519333, -73.93396033864637)"
32312836,1/1/16 1:33,1/4/16 15:45,DEP,Department of Environmental Protection,Noise,Noise: Alarms (NR3),,11421,80-26 88 ROAD,88 ROAD,80 ST,85 ST,,,ADDRESS,Woodhaven,,N/A,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",1/4/16 15:45,09 QUEENS,QUEENS,1022974,190512,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68950349,-73.86036568,"(40.689503489064464, -73.86036567790069)"
32307418,1/1/16 1:33,1/1/16 1:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,329 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:33,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 1:49,06 MANHATTAN,MANHATTAN,988657,205967,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73200741,-73.98409873,"(40.73200740886107, -73.98409873162669)"
32309560,1/1/16 1:33,1/1/16 4:12,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10455,535 JACKSON AVENUE,JACKSON AVENUE,EAST 147 STREET,EAST 149 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 9:33,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 4:12,01 BRONX,BRONX,1009362,235373,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81268459,-73.90928142,"(40.81268459449796, -73.90928142332167)"
32305290,1/1/16 1:33,1/1/16 6:08,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10128,220 EAST 95 STREET,EAST 95 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:33,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 6:08,08 MANHATTAN,MANHATTAN,998325,224998,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78423253,-73.94917497,"(40.78423252918333, -73.94917496892035)"
32310370,1/1/16 1:34,1/1/16 4:44,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11214,1653 CROPSEY AVENUE,CROPSEY AVENUE,BAY 14 STREET,17 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 9:34,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 4:44,11 BROOKLYN,BROOKLYN,981332,159422,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6042524,-74.01050853,"(40.60425240131103, -74.01050853481385)"
32306535,1/1/16 1:34,1/1/16 2:39,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,56 STAGG STREET,STAGG STREET,LORIMER STREET,LEONARD STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 9:34,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 2:39,01 BROOKLYN,BROOKLYN,998664,197610,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70905882,-73.94800953,"(40.70905881594053, -73.94800953318133)"
32305231,1/1/16 1:34,1/1/16 2:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11211,70 ROEBLING STREET,ROEBLING STREET,NORTH 8 STREET,NORTH 7 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 9:34,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 2:52,01 BROOKLYN,BROOKLYN,996799,200387,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71668386,-73.9547313,"(40.716683859882735, -73.95473130301143)"
32305186,1/1/16 1:34,1/1/16 4:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,245 EAST GUNHILL ROAD,EAST GUNHILL ROAD,TRYON AVENUE,KINGS COLLEGE PLACE,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 9:34,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/1/16 4:52,07 BRONX,BRONX,1018493,259902,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87997874,-73.87616992,"(40.879978740051, -73.87616992178594)"
32306729,1/1/16 1:34,1/1/16 4:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2714 GRAND CONCOURSE,GRAND CONCOURSE,EAST KINGSBRIDGE ROAD,EAST 196 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 9:34,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 4:53,07 BRONX,BRONX,1013765,255345,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86748826,-73.89328745,"(40.867488263460096, -73.89328744702019)"
32309663,1/1/16 1:34,1/1/16 6:29,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,276R STARR STREET,STARR STREET,WYCKOFF AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,1/1/16 9:34,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 6:29,04 BROOKLYN,BROOKLYN,1006000,196751,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70668607,-73.92155179,"(40.70668607301696, -73.92155179072985)"
32309509,1/1/16 1:35,1/1/16 1:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,329 EAST 14 STREET,EAST 14 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:35,The Police Department responded to the complaint and took action to fix the condition.,1/1/16 1:50,06 MANHATTAN,MANHATTAN,988657,205967,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73200741,-73.98409873,"(40.73200740886107, -73.98409873162669)"
32309444,1/1/16 1:35,1/3/16 16:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,3866 SETON AVENUE,SETON AVENUE,DEAD END,EAST 233 STREET,,,ADDRESS,BRONX,,Precinct,Closed,1/1/16 9:35,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,1/3/16 16:25,12 BRONX,BRONX,1029513,263063,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88860504,-73.83629794,"(40.88860504405877, -73.83629794295429)"
32307310,1/1/16 1:35,1/1/16 5:40,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10003,56 IRVING PLACE,IRVING PLACE,EAST 17 STREET,EAST 18 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,1/1/16 9:35,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,1/1/16 5:40,06 MANHATTAN,MANHATTAN,987793,207457,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73609748,-73.98721542,"(40.73609748034625, -73.98721541820298)"
